,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
0,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.window,DisableClientWindowComponent,3,0,0,0,1,0,1,0,1,0
1,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.window,WindowIdComponent,3,0,0,0,1,0,1,0,1,0
2,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.window,DisableClientWindowHtmlRenderer,83,0,16,0,26,0,13,0,5,0
3,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.window,WindowIdHtmlRenderer,199,0,18,0,44,0,13,0,4,0
4,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,ConverterAndValidatorProxyExtension,251,0,42,0,56,0,31,0,10,0
5,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,ConverterInvocationHandler,14,0,0,0,3,0,2,0,2,0
6,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,ValidatorInvocationHandler,14,0,0,0,3,0,2,0,2,0
7,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,DefaultPartialStateHolder,24,0,0,0,11,0,8,0,8,0
8,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection.proxy,ConverterAndValidatorProxyFactory,69,0,6,0,18,0,9,0,6,0
9,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.action,DeltaSpikeActionListener,30,0,2,0,9,0,4,0,3,0
10,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.token,PostRequestTokenComponent,32,0,4,0,7,0,4,0,2,0
11,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.component.token,RequestTokenHtmlRenderer,67,0,6,0,18,0,6,0,3,0
12,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.exception.control,BridgeExceptionHandlerWrapper,164,0,28,0,51,0,20,0,6,0
13,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,ViewConfigExtension,754,0,88,0,180,0,68,0,24,0
14,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultFolderConfigDescriptor,12,0,0,0,4,0,2,0,2,0
15,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,ViewConfigResolverProducer,59,0,6,0,16,0,8,0,5,0
16,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,ViewConfigExtension.new ViewConfigExtension.VetoCallback() {...},7,0,0,0,2,0,2,0,2,0
17,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,ViewConfigExtension.new ViewConfigExtension.VetoCallback() {...},13,0,0,0,3,0,2,0,2,0
18,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultViewConfigResolver,483,0,50,0,106,0,35,0,10,0
19,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,ViewControllerActionListener,32,0,2,0,10,0,3,0,2,0
20,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,PageViewConfigNode,11,0,0,0,4,0,2,0,2,0
21,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultConfigNodeConverter,583,0,78,0,132,0,50,0,11,0
22,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultErrorViewAwareExceptionHandlerWrapper,153,0,28,0,48,0,20,0,6,0
23,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,AbstractConfigNode,73,0,4,0,20,0,10,0,8,0
24,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultViewConfigInheritanceStrategy,320,0,54,0,72,0,35,0,8,0
25,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,DefaultViewPathConfigDescriptor,15,0,0,0,5,0,3,0,3,0
26,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,FolderConfigNode,65,0,4,0,14,0,5,0,3,0
27,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,AbstractPathConfigDescriptor,138,0,20,0,31,0,20,0,10,0
28,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view,ViewConfigPathValidator,175,0,16,0,42,0,15,0,7,0
29,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.view,DeltaSpikeViewHandler,80,0,8,0,22,0,11,0,7,0
30,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,JsfUtils,605,0,92,0,122,0,64,0,18,0
31,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,RequestParameter,19,0,0,0,7,0,4,0,4,0
32,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ClientWindowHelper.RequestParameters,6,0,0,0,1,0,1,0,1,0
33,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ClientWindowHelper,229,0,20,0,49,0,20,0,10,0
34,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ViewControllerUtils,19,0,4,0,7,0,4,0,2,0
35,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ClientWindowHelper.Cookies,6,0,0,0,1,0,1,0,1,0
36,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,SecurityUtils,292,0,56,0,86,0,38,0,10,0
37,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,SharedStringBuilder,31,0,2,0,8,0,4,0,3,0
38,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.util,ViewConfigUtils,41,0,12,0,11,0,9,0,3,0
39,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.mapped,Jsf2BeanWrapper,99,0,4,0,21,0,12,0,10,0
40,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.mapped,MappedJsf2ScopeExtension,142,0,14,0,34,0,14,0,7,0
41,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,RequestDependentBeanStorage,3,0,0,0,1,0,1,0,1,0
42,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,ManagedArtifactResolver,76,0,10,0,16,0,8,0,3,0
43,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,InjectionAwareApplicationWrapper,153,0,30,0,41,0,25,0,10,0
44,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,DependentBeanEntry,21,0,0,0,8,0,4,0,4,0
45,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,AbstractBeanStorage,50,0,2,0,13,0,5,0,4,0
46,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,AbstractContextualReferenceWrapper,183,0,30,0,45,0,25,0,10,0
47,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,ValidatorWrapper,31,0,2,0,10,0,5,0,4,0
48,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.injection,ConverterWrapper,50,0,4,0,12,0,7,0,5,0
49,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.token,PostRequestTokenManager,41,0,2,0,14,0,6,0,5,0
50,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.token,DoubleSubmitAwarePhaseListener,76,0,16,0,20,0,13,0,5,0
51,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.system,JsfSystemEventBroadcaster,26,0,2,0,10,0,4,0,3,0
52,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.security,SecurityAwareViewHandler,228,0,34,0,64,0,25,0,8,0
53,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.security,ViewRootAccessHandler,130,0,18,0,32,0,13,0,4,0
54,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.security,AccessDeniedExceptionBroadcaster,20,0,0,0,7,0,2,0,2,0
55,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.navigation,DeltaSpikeNavigationHandlerWrapper,33,0,0,0,9,0,5,0,5,0
56,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.navigation,DeltaSpikeNavigationHandler,231,0,42,0,55,0,27,0,6,0
57,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.navigation,NavigationHandlerAwareApplication,98,0,14,0,35,0,13,0,6,0
58,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.viewaccess,ViewAccessScopedAwareNavigationHandler,60,0,12,0,20,0,10,0,4,0
59,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window.strategy,NoneWindowStrategy,5,0,0,0,2,0,2,0,2,0
60,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window.strategy,ClientSideWindowStrategy,262,0,34,0,71,0,25,0,8,0
61,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window.strategy,LazyWindowStrategy,72,0,14,0,22,0,12,0,5,0
62,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window.strategy,AbstractClientWindowStrategy,241,0,28,0,63,0,31,0,17,0
63,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window.strategy,DelegatedWindowStrategy,14,0,2,0,4,0,3,0,2,0
64,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.view,ViewScopedContext,105,0,16,0,34,0,19,0,11,0
65,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.view,ViewScopedExtension,42,0,8,0,13,0,7,0,3,0
66,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,DeltaSpikePhaseListener,242,0,36,0,77,0,32,0,14,0
67,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,JsfRequestLifecycleBroadcaster,172,0,22,0,39,0,19,0,8,0
68,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,BeforePhaseBinding,3,0,0,0,1,0,1,0,1,0
69,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,JsfRequestLifecyclePhaseListener,32,0,4,0,11,0,7,0,5,0
70,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,WindowMetaData,17,0,0,0,7,0,5,0,5,0
71,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,AfterPhaseBinding,3,0,0,0,1,0,1,0,1,0
72,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,JsfRequestLifecycleBroadcaster.new BeforePhaseBinding() {...},13,0,0,0,2,0,2,0,2,0
73,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,JsfRequestLifecycleBroadcaster.new Comparator() {...},20,0,2,0,3,0,3,0,2,0
74,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.phase,JsfRequestLifecycleBroadcaster.new AfterPhaseBinding() {...},13,0,0,0,2,0,2,0,2,0
75,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window,DefaultClientWindow,72,0,6,0,18,0,14,0,9,0
76,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window,JsfWindowContextQuotaHandler,9,0,0,0,3,0,2,0,2,0
77,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.scope.window,ClientWindowAdapter,16,0,0,0,7,0,5,0,5,0
78,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeFacesContextWrapper,265,0,34,0,69,0,27,0,10,0
79,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,JsfRequestBroadcaster,91,0,8,0,20,0,8,0,4,0
80,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,JsfClientWindowAwareLifecycleWrapper,187,0,30,0,55,0,23,0,8,0
81,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeLifecycleFactoryWrapper,94,0,12,0,24,0,11,0,5,0
82,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeExternalContextWrapper,34,0,4,0,12,0,5,0,3,0
83,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeFacesContextFactory,64,0,10,0,18,0,10,0,5,0
84,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.listener.request,DeltaSpikeLifecycleWrapper,131,0,20,0,40,0,20,0,10,0
85,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,JsfMessageProducer,53,0,4,0,12,0,5,0,3,0
86,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,JsfMessageResolver,35,0,6,0,10,0,5,0,2,0
87,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,JsfMessageBundleInvocationHandler,90,0,10,0,22,0,8,0,3,0
88,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,JsfAwareLocaleResolver,55,0,16,0,20,0,10,0,2,0
89,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,DefaultJsfMessage,80,0,4,0,15,0,11,0,9,0
90,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.message,FacesMessageEntry,18,0,0,0,8,0,4,0,4,0
91,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,DefaultNavigationParameterStrategy,53,0,6,0,13,0,5,0,2,0
92,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,ViewConfigAwareNavigationHandler,328,0,54,0,90,0,36,0,9,0
93,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,DefaultNavigationParameterContext,42,0,6,0,12,0,6,0,3,0
94,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,DefaultViewNavigationHandler,16,0,0,0,6,0,2,0,2,0
95,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,NavigationCaseMapWrapper,291,0,26,0,62,0,29,0,16,0
96,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,NavigationCaseMapWrapper.DelegatingSet,39,0,2,0,10,0,3,0,2,0
97,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,NavigationParameterInterceptor,8,0,0,0,2,0,2,0,2,0
98,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,NavigationParameterListInterceptor,8,0,0,0,2,0,2,0,2,0
99,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.config.view.navigation,NavigationCaseMapWrapper.DelegatingMap,75,0,10,0,16,0,8,0,3,0
100,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.resource,DeltaSpikeResourceHandler,55,0,10,0,12,0,8,0,3,0
101,Apache DeltaSpike JSF-Module Impl (EE6 only),org.apache.deltaspike.jsf.impl.resource,DeltaSpikeResource,56,0,0,0,16,0,10,0,10,0
102,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.spi.scope.window,ClientWindowConfig.ClientWindowRenderMode,54,0,0,0,6,0,1,0,1,0
103,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.spi.scope.window,DefaultClientWindowConfig,202,0,36,0,61,0,30,0,12,0
104,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.util,ValueExpressionEvaluationInputStream,33,215,9,27,6,49,7,15,0,4
105,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.util,NamingConventionUtils,92,0,18,0,20,0,11,0,2,0
106,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.literal,ViewLiteral,323,0,56,0,78,0,40,0,12,0
107,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.literal,FolderLiteral,111,0,24,0,32,0,18,0,6,0
108,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.AbstractNameBuilder,9,0,0,0,3,0,2,0,2,0
109,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.DefaultExtensionBuilder,19,0,4,0,6,0,4,0,2,0
110,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.DefaultBasePathBuilder,105,0,24,0,20,0,14,0,2,0
111,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.ViewParameterMode,34,0,0,0,2,0,1,0,1,0
112,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.DefaultFileNameBuilder,42,0,6,0,9,0,5,0,2,0
113,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,Folder.DefaultFolderNameBuilder,104,0,22,0,20,0,14,0,3,0
114,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.NavigationMode,34,0,0,0,2,0,1,0,1,0
115,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,View.ViewConfigPreProcessor,250,0,42,0,70,0,29,0,8,0
116,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.view,Folder.FolderConfigPreProcessor,86,0,12,0,28,0,10,0,4,0
117,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config,JsfModuleConfig,87,0,16,0,31,0,21,0,13,0
118,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.base,JsfBaseConfig.ScopeCustomization.WindowRestriction,25,0,0,0,11,0,1,0,1,0
119,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.base,JsfBaseConfig.ScopeCustomization.ViewDelegation,12,0,0,0,5,0,1,0,1,0
120,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.config.base,JsfBaseConfig.ViewConfigCustomization,33,0,0,0,13,0,1,0,1,0
121,Apache DeltaSpike JSF-Module API,org.apache.deltaspike.jsf.api.listener.phase,JsfPhaseId,136,0,12,0,25,0,10,0,4,0
122,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,RequestResponseHolderListener,25,0,6,0,10,0,6,0,3,0
123,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,ServletObjectProducer,64,0,6,0,17,0,11,0,8,0
124,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,RequestResponseHolderFilter,27,0,4,0,12,0,6,0,4,0
125,Apache DeltaSpike Servlet-Module Impl,org.apache.deltaspike.servlet.impl.produce,RequestResponseHolder,66,0,10,0,20,0,11,0,6,0
